track_id,track_name,album_name,artists,popularity,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,neutral,optimism,pride,realization,relief,remorse,sadness,surprise
5fT9ydXBgX1opemLE99XS7,Tapa Tapa Sentadão,Tapa Tapa Sentadão,Vitinho Imperador,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0PO7wSSVIiQvQNfbyENGhO,Um Dia,É Só Dizer Que Sim,Pablo,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6mLHDDBbPFX0SU2KbVEBsv,Trapos e Farrapos,É Só Dizer Que Sim,Pablo,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2TnJ7kH2DC8TO87nNedyQS,Se Rei pra Lá - Ao Vivo,"O Karatê, Vol. 2 (Ao Vivo)",Cavaleiros do Forró;Henrique,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0U7SRbyBhkdXdulXr3veKQ,Aquele Story,"Com amor, Kevi Jonny",Kevi Jonny,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63LGAn2Jz3dxciWxGt0NCu,Balanço da Saveiro,Arraiá pra Paredão,Japãozin,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ZvjSvVHbXgS41KlpvlFj0,Eu Duvido,Album Seresta as Melhores 2K20,Chicão dos Teclados,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3d9kjF35ZevhO9nzvXRLyD,Oh Oh Não,Oh Oh Não,Chicão do Piseiro,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Zq0m2q09khefAnsZWlPr0,Imprevistos,Desculpe Aí,Pablo,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0agTuDCLWArN8lsdvm1G8l,Refaz as Malas,Um Novo Passo,Pablo,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2vHW0iTLZd4GhKCAmGZutQ,Se Mancol - Ao Vivo,"Companhia do Calypso, Vol. 2 (Ao Vivo)",Companhia do Calypso,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7DypTRzQIm03KfG4YPEvf3,Sozinha Estou,Banda Kassikó,Banda Kassikó,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6VyBKqDhFgI7YbajPSQhFj,Amor I Love You,Album Seresta as Melhores 2K20,Chicão dos Teclados,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3oGOqfkRiPUBQsVKw3n20M,Eu Tô Carente,VOL 1,Raquel dos Teclados,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5VNrTVnnBKT89l2CZjJ4kg,Noite silenciosa,Piseiro Atualizado,Vitor Fernandes,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0qa2ssksJaqiO1hrItTYzm,Sonhar / Me Usa / Que Saudade - Ao Vivo,O Grande Encontro do Forró (Ao Vivo),Magníficos,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
048KE72zqhDQpy7V7YOyRb,Outra Vez,Painel de Controle (Ao Vivo),Painel de Controle,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4U1DbSP0jhwf3MVam9J14w,Meu Neguinho,Estúdio Limão,Limão Com Mel;Taty Girl,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2sASx6Cz5mYm0xPrKiD8gZ,Barreiras - Ao Vivo,Ao Vivo em Fortaleza-CE,Mastruz Com Leite,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6eZ9EhaBzlqSehWEdMAIeZ,Pra Não Chorar um Dia,Êee Paixão (A Voz Romântica),Pablo,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74IIX9Nnj1P0BSyptFgDgN,Não Deu,É Só Dizer Que Sim,Pablo,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1jzOB8Pl61WkJre4hNaPL2,So Far Away,Forró de Pegada,Thiago Jhonathan (TJ),39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1t9HNvBOX5nhC9zakjRpyD,Quando Você Foi Embora,Cheio De Amor,Reginaldo Rossi,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0nE0NfiGwtiCC1RlHuVliz,Gênio da Latinha,Gênio da Latinha,Pablo,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1AQ397uYjLbIKHR9YLDrU7,Pra Recomeçar - Ao Vivo,25 Anos de Brasas (Ao Vivo),Brasas do Forró,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0IYrGOyrB4IM1Q1nMGnpSk,Isso Aquí Tá Bom Demais,Nas Costas Do Brasil,Dominguinhos,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3kbU8YDH7kSlJIUMEFYHMp,Festa no Interior,Do Sertão para o Mundo,Manim Vaqueiro;Raí Saia Rodada,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3bulCJ0rt0vyzV5K8NrRh7,Romance Desapegado,Romance Desapegado,Priscila Senna,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3T9uRc4yeZnHuiYotbUINk,Love Full Time,Love Full Time,Max e Luan;Netto,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3TDrOzTljWe8FMdS6wPaC6,Nasa,Nasa,Thiago Jhonathan (TJ),39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e7FDrXZS4T7vKzKG6cBP3,Eu Vou Tirar Você Desse Lugar,Album Seresta as Melhores 2K20,Chicão dos Teclados,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
6yVglASetPTTmsEeyNuhsi,Tem Dó,Desculpe Aí,Pablo,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3g4pTHWexavlolUn0Wek95,Metade da Metade,"Campeões do Forró, Vol. 05",Banda Magníficos,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1IvX4Ux08x8aVADlhR49oG,Você Não Me Ensinou a Te Esquecer - Ao Vivo,"Samba Canção 2, Vol. 9 (O Príncipe dos Teclados) [Ao Vivo]",Zezo,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6iVZey7jPf1xmVOF4rHxH0,Alma e Pele,Do Sunrise Ao Sunset,Kiko Chicabana,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3qMkrNe3f5XM6TGYaQxldp,Farsante,Farsante,Pedrinho Pegação,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1VZMqmLpf3leBKKOyqa2yh,Ânsia - Ao Vivo,"Companhia do Calypso, Vol. 2 (Ao Vivo)",Companhia do Calypso,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4MNXKskyfqES2LAlbrrRbV,Desbloqueado,Repertório Atualizado: Agosto 2021,Kevi Jonny,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6d0WfSqE7cvkB5okEQwxxz,Uma Chance a Mais,Os Grandes Sucessos,Malla 100 Alça,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4Vb4JXSztWD2GXNqKs1GJs,Rotina,"Moldura, Vol. 3",Desejo de Menina,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
321DjnyGYXuthUVFzixLdw,Cê Volta ou Não,Do Sunrise Ao Sunset,Kiko Chicabana,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2uywERxG9hKAFlyVCjZQZj,Quando Seu Namorado For Eu,Verão 2020,Kevi Jonny,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6JilFqhtGTaEdKH6EYf10j,Arranhão,Repertório Atualizado: Agosto 2021,Kevi Jonny,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6U3aPT60I5xFkVybFIMYrE,Cidade Inteira,Cidade Inteira,Eric Land,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0IyTO3E7rFztDt2pAmQRYd,Lindos Momentos,Meu Vício,Noda de Caju,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4DS7VhZJcn0bjHnMX9LJzm,Casa Vazia,Arrocha Brasil (A Voz Romântica),Pablo,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6GidmeWQfdToRtcfrqWgte,Você Vai Ficar em Mim,Arrocha Brasil (A Voz Romântica),Pablo,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6LFXmq8DuXrxoyrPz7c5Lw,Ponto Final,Estúdio Limão,Limão Com Mel;Tarcísio do Acordeon,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7IKkwJOmUvoOQaaPNlpvwX,"Luz, Câmera, Ação - Ao Vivo",Show Ao Vivo 15 Anos (Forró das Antigas),Limão Com Mel,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5bi1ChPDVvw2DGUN4RiyBf,Tengo Lengo Tengo,Pé de Serra (Ao Vivo),Forró Ideal,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5DgcFSeJ5XExV7DnKe3fcT,Pega na Cabeça,Pega na Cabeça,Psirico,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3KkWKQk2Km56lOk5rrNrbf,Adultério,Pen Drive Atualizado,Japãozin,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5kavGHHza6rN1U05f5KDHg,Eu Sem Você,Volume 16,Silvanno Salles,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6U3aPT60I5xFkVybFIMYrE,Cidade Inteira,Cidade Inteira,Eric Land,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0CYDtOPWPUFlfam3CwagLl,4 da Manhã,Piseiro Apaixonado - Pt. 2,Vitor Fernandes,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5AgQ6j1H9IQ7wrSGucJnOp,Nessas Horas,Nessas Horas,Silvanno Salles,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
452VaxuHnGBjz0dJz2E8BU,Vaqueiro Nordestino / Cavado Alado / Não Sou Vaqueiro / É o Boi e Cavalo e o Vaqueiro / Tô Doidão / Tchaca Tchaca,"Voando Feito Um Gavião, Pt. 2",Gleydson Gavião,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4zm64LMvosZTBVOj04pwaC,Ta Tudo Terminado,É Só Dizer Que Sim,Pablo,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3Wvm7ui8rHIZLmZL7i6sEX,Veneno,Estúdio Limão,Limão Com Mel,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6MezUzOhnIZWYwLvznlDA2,Fica Comigo,Estúdio Limão,Limão Com Mel;Japinha Conde,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7tFMXpwIqQTeCpbPjNpM6H,"Mulher Nova, Bonita e Carinhosa Faz o Homem Gemer Sem Sentir Dor","Mulher Nova, Bonita E Carinhosa, Faz O Homem Gemer Sem Sentir Dor",Amelinha,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76X7oVbQdvZHyYAlgxqBj4,Vai dar Caô,Vai dar Caô,Paulo Pires,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65O9UNy0DjoQaWfVh1qRG7,Me Desculpe Mais Eu Sou Fiel,Atualizando,Kevi Jonny,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60aZLJIMN4SuSp2Qj4Oyx2,Tão Na Sua - Ao Vivo,Ao Vivo Em São Paulo,Douglas & Vinicius,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6ZL2k6VpvBvfhaFsDdzSde,Nasceu pra Brilhar,Nasceu pra Brilhar,Luan Estilizado;Alanzim Coreano,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7B99xjS3PpLhtrJMTOGL7b,Só Vem Quando Lá Não Tem - Ao Vivo,Na Dose Certa (Ao Vivo),Tayrone,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2qrU6eeBWP75WBP0HQTQ6R,Contato,Êee Paixão (A Voz Romântica),Pablo,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1eEWigdKC7UyhnfUBax4Ii,Zouk do Rubi - Ao Vivo,"Zouk do Rubi, Vol. VI: Ao Vivo",Forró Real,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2UaMe5doUVlWN8VS2CQEtU,La belle de jour,Pé de Serra (Ao Vivo),Forró Ideal,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3k4saHlMcI7M3yvGS6Ants,Tatica Infalível,Verão 2020,Kevi Jonny,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0vOlu65GTFMQGGgVNyDTcK,Saudade Né Filha?,Saudade Né Filha?,Max e Luan,37,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6h0lpQWOs9wPhL3IFmupud,Hello - Ao Vivo,"Ao Vivo em Salvador, Vol. 1",Calcinha Preta,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7LToiMqDV1vjbKXQh9AnsI,Adoro / Mundo de Prazer / Sonho Lindo - Ao Vivo,O Grande Encontro do Forró (Ao Vivo),Magníficos,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7xs1ksUAb2XswNWJjeyt7V,A Força do Amor,Banda Kassikó,Banda Kassikó,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5gUnTjFxRczbKoy7UY2fai,Só Deu Você (feat. Xand Avião),Naturalmente,Avine Vinny;Xand Avião,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7DYRFGwBu1GEU0o6Ani8Fw,Case-se Sabendo,Diferente de Tudo,Vitor Fernandes,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5MmNOXaC7atpqa2iuwXypU,Eu Vou Contar pro Cêis - Ao Vivo,Eu Vou Conta Procêis (Ao Vivo),Humberto & Ronaldo;Gusttavo Lima;Jorge & Mateus,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3LiBk6h8avMZlXoeYXaXRu,Muito pra Te Dar - Ao Vivo,Walkyria Santos Única (Ao Vivo),Walkyria Santos;Luíza & Maurílio,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6jON94lvaJ9N9MmoszzH6W,Todo Amor Que Eu Te Dei - Ao Vivo,Ao Vivo,Forró da Brucelose & Gilson Neto,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2cYidTF2AARqbALlcdnMCh,Mulherão da Porra,De Bar em Bar,Zezo,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1MqzIgGsHP4cNjPboevsfq,Tourner Dans Le Vide,Mini World,Indila,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5ZduaRci3iNUiDfJbBfAaf,Give It To Me - Full Vocal Mix,Give It To Me (Full Vocal Mix),Matt Sassari,79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4lsOsGMzO1yCjGVucoWOZ1,Ainsi bas la vida,Mini World (Deluxe),Indila,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3s6ltUrI93LBKU8taezsLn,Magic in the Air (feat. Ahmed Chawki),Africainement vôtre,Magic System;Chawki,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ZNDa26Rrj8VVOnsV7q1Dj,All About It,All About It,Deep Chills,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1oIdcFtf58sZbS7QyZQJ2P,Run Free,Run Free,Deep Chills;IVIE,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2UuecWcpFpSngpTvm00eQj,Run Free - 8D TikTok Edit,Run Free (8D TikTok Edit),Deep Chills;IVIE,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6KpdH8vAqNUNQIrrOzkOCp,Pandémie,RAP MUSCULATION RENTRÉE 2022,Vegedream;Negrito,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7kUorPztrb9NLsYZIlGurI,Criminel,RAP MUSCULATION RENTRÉE 2022,Mig;ISK,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4ykLkP1LMu6n3d4TPsr7Rr,Vrai Savage,RAP MUSCULATION RENTRÉE 2022,Mig,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0EvCiWxEVUUJpwbbgJvfxK,Sauvette Sauvage,RAP MUSCULATION RENTRÉE 2022,Mig,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6c12fBpCtuVIq8OFxT0A3S,Lordly (feat. Alex Aiono),Lordly (feat. Alex Aiono),Feder;Alex Aiono,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fnA9mkIfScSqHIpeDyvck,Prayer in C - Robin Schulz Radio Edit,Prayer in C,Lilly Wood and The Prick;Robin Schulz,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1HPJOoIVdUPuaebxzMrVaD,Words - Original Version 1983,Words,F.R. David,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0zAk27oGo3z1cKjX8Q4aj5,Prayer in C - Robin Schulz Radio Edit,Running Songs,Lilly Wood and The Prick;Robin Schulz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6sPp2vmtuPClF2ADvwUxNO,Dès que j'te vois,OO's Music Grandi Successi,Vanessa Paradis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1WfShFNteH2XK96ahIWikp,Fade Out Lines,10's Music Grandi Successi,The Avener;Phoebe Killdeer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0JWSMYurMhPmlD5H8VRoTn,If You Had My Love,If You Had My Love,TWOPILOTS;De Hofnar,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3hkFFtJqJOXAlEPVWl15zS,Replay,Replay,Trinix;Moze,58,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2OKfbCxQZ9ylJpulyG0iBj,Rêve sans fin,Rêve sans fin,PLÜM,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1zyUz3eZ3sytdaR9lfW17q,Écoute Chérie,Premiers émois,Vendredi sur Mer,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0nS2xf6yooLnSAthClLCDi,If You Had My Love (Kav Verhouzer Remix),If You Had My Love (Kav Verhouzer Remix),TWOPILOTS;De Hofnar;Kav Verhouzer,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4sigEqg7SMeZsn8haXoloU,Wonderwall,Wonderwall,TEEMID,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5LI5DHVYrtMKJQaedaUhTS,Shine,Shine,Broken Back,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4W00lcpsSmRjJTsewJQO1j,Aloha,Autumn Vibes 2022,Møme;Merryn Jeann,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0WxiQqTcK3ZErx2mMWgtm6,Mafiosa (feat. Caroliina),Grandestino,Lartiste;Caroliina,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3pIpa33ZYgL6ZEkpBRA8BF,Every Breath You Take,Every Breath You Take,Deep Chills,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55HsZ3r9G0G58AYWZFY5VI,Niya,RAP MUSCULATION RENTRÉE 2022,YL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79npfYK6N5RnBc1jiaoHCr,Oblivion,Oblivion (Original Motion Picture Soundtrack),M83;Susanne Sundfør,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5G0oVoL309pqsvGDzhMOwx,Diamond Veins (feat. Sarah Rebecca),Olympic,French 79;Sarah Rebecca,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0uVyZywUNOp6S0dU5r8TS8,Prayer in C - Robin Schulz Radio Edit,Prayer,Lilly Wood and The Prick;Robin Schulz,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3ZAtgPjqwwxxvXk9mbUeFX,Souvenir,Souvenir,MR TOUT LE MONDE,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
685AfgP5HgLrsa01uU1h4C,Bernard Lavilliers,Pamplemousse Mécanique (Edition Eurovision + 1 titre bonus),Les Fatals Picards,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7jRiYlv4KQU2vT6lG7I1to,Breath,Dancehall,The Blaze,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6TRWXw2vSGfSBzfgF9RxM5,Lordly (feat. Alex Aiono) - MDZN Remix,Lordly (feat. Alex Aiono) [Remix EP],Feder;Alex Aiono;MDZN,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
01FnTmSe5zIE0LmqPISajN,Imaginary Friend,Imaginary Friend,Clément Leroux,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6xJouIXcEu4BPRT4wGsf11,Mini World,Mini World,Indila,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4m46FJjrPcwyM7UjS0ctFn,Tourner dans le vide,Mini World (Deluxe),Indila,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4B6XjmOWI55np7y4MUTXDu,La Seine - Extrait de la bande originale un monstre à Paris,Best Of & Variations,Vanessa Paradis;-M-,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0vVtG6RG5DUQArrbV0gvm6,Endlessly,Endlessly,Lonely Night;Ari;Ellou,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
